id,year,month,metro,city,biz,custCnt,powerUsage,bill,unitCost
3191,2019,12,전체,전체,금융 및 보험업,15729,135924376,19123137514,140.7
3192,2019,12,전체,전체,부동산업,1064878,3054878209,435639714660,142.6
3193,2019,12,전체,전체,"전문, 과학 및 기술 서비스업",32693,264293319,34452884151,130.4
3194,2019,12,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",81973,139658925,20097020699,143.9
3195,2019,12,전체,전체,"공공 행정, 국방 및 사회보장 행정",41969,521221816,70307176115,134.9
3196,2019,12,전체,전체,교육 서비스업,69525,976780737,101108274179,103.5
3197,2019,12,전체,전체,보건업 및 사회복지 서비스업,68242,564685375,68604020984,121.5
3198,2019,12,전체,전체,"예술, 스포츠 및 여가관련 서비스업",71134,376663516,52609728691,139.7
3199,2019,12,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",217994,526155998,74227590168,141.1
3200,2019,12,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,460,423601,67450253,159.2
3201,2019,12,전체,전체,국제 및 외국기관,264,64416298,7170072536,111.3
3202,2020,1,전체,전체,"농업, 임업 및 어업",1735279,1655274167,81199004254,49.1
3203,2020,1,전체,전체,광업,3562,129630848,17844290779,137.7
3204,2020,1,전체,전체,제조업,350245,21610541588,2424178725891,112.2
3205,2020,1,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",41836,604879303,78273969438,129.4
3206,2020,1,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",93273,1031732544,120540561379,116.8
3207,2020,1,전체,전체,건설업,77803,381095271,51212674557,134.4
3208,2020,1,전체,전체,도매 및 소매업,614183,1763231290,231398129358,131.2
3209,2020,1,전체,전체,운수 및 창고업,165025,1005528645,119091183705,118.4
3210,2020,1,전체,전체,숙박 및 음식점업,501305,1434540312,184985753647,129.0
3211,2020,1,전체,전체,정보통신업,209189,693050566,80658879029,116.4
3212,2020,1,전체,전체,금융 및 보험업,15727,149145676,20242905294,135.7
3213,2020,1,전체,전체,부동산업,1071729,3389083656,465028935759,137.2
3214,2020,1,전체,전체,"전문, 과학 및 기술 서비스업",32822,273007806,34881062168,127.8
3215,2020,1,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",81876,155342332,21424528413,137.9
3216,2020,1,전체,전체,"공공 행정, 국방 및 사회보장 행정",42534,576505174,74487415596,129.2
3217,2020,1,전체,전체,교육 서비스업,69737,942938068,98201762073,104.1
3218,2020,1,전체,전체,보건업 및 사회복지 서비스업,68320,623328939,72895391264,116.9
3219,2020,1,전체,전체,"예술, 스포츠 및 여가관련 서비스업",71041,404948998,54699638569,135.1
3220,2020,1,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",218246,605828491,81340348682,134.3
3221,2020,1,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,460,468316,71418125,152.5
3222,2020,1,전체,전체,국제 및 외국기관,264,68419726,7516292945,109.9
3223,2020,2,전체,전체,"농업, 임업 및 어업",1735342,1642945510,80694640148,49.1
3224,2020,2,전체,전체,광업,3546,124664189,17362024788,139.3
3225,2020,2,전체,전체,제조업,350498,20558209433,2367156596888,115.1
3226,2020,2,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",43997,609835305,77885158467,127.7
3227,2020,2,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",93119,988902685,118529586298,119.9
3228,2020,2,전체,전체,건설업,76727,359813854,49282928887,137.0
3229,2020,2,전체,전체,도매 및 소매업,612566,1685570278,224448089195,133.2
3230,2020,2,전체,전체,운수 및 창고업,165176,939176563,113711115445,121.1
3231,2020,2,전체,전체,숙박 및 음식점업,500547,1342059862,176377557843,131.4
3232,2020,2,전체,전체,정보통신업,210358,675797971,80003368124,118.4
3233,2020,2,전체,전체,금융 및 보험업,15697,142895392,19689018835,137.8
3234,2020,2,전체,전체,부동산업,1076095,3245414388,451403895311,139.1
3235,2020,2,전체,전체,"전문, 과학 및 기술 서비스업",32793,261477112,34175208166,130.7
3236,2020,2,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",81637,148094132,20660750755,139.5
3237,2020,2,전체,전체,"공공 행정, 국방 및 사회보장 행정",42811,556896309,72434589161,130.1
3238,2020,2,전체,전체,교육 서비스업,69732,809022432,88313332123,109.2
3239,2020,2,전체,전체,보건업 및 사회복지 서비스업,68303,602732435,71189410703,118.1
3240,2020,2,전체,전체,"예술, 스포츠 및 여가관련 서비스업",70882,382561827,52803990181,138.0
3241,2020,2,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",218138,579225319,78624314184,135.7
3242,2020,2,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,459,468275,71141796,151.9
3243,2020,2,전체,전체,국제 및 외국기관,257,68006657,7477192325,109.9
3244,2020,3,전체,전체,"농업, 임업 및 어업",2288674,1462098867,72399936105,49.5
3245,2020,3,전체,전체,광업,3540,128767713,15513354364,120.5
3246,2020,3,전체,전체,제조업,350864,21415188817,2017724166056,94.2
3247,2020,3,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",45568,567730944,62853283711,110.7
3248,2020,3,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",93043,978796470,101045182893,103.2
3249,2020,3,전체,전체,건설업,76664,324031182,41605212237,128.4
3250,2020,3,전체,전체,도매 및 소매업,610534,1485611432,183063886602,123.2
3251,2020,3,전체,전체,운수 및 창고업,165198,892187517,94422237319,105.8
3252,2020,3,전체,전체,숙박 및 음식점업,499438,1103159827,140186693878,127.1
3253,2020,3,전체,전체,정보통신업,211120,670691178,67922617565,101.3
3254,2020,3,전체,전체,금융 및 보험업,15704,130452779,16346333427,125.3
3255,2020,3,전체,전체,부동산업,1078543,2809478892,368439234195,131.1
3256,2020,3,전체,전체,"전문, 과학 및 기술 서비스업",32760,247991960,27805063206,112.1
3257,2020,3,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",81282,127116261,16840058213,132.5
3258,2020,3,전체,전체,"공공 행정, 국방 및 사회보장 행정",42993,489382516,59572370515,121.7
3259,2020,3,전체,전체,교육 서비스업,69618,652103327,68411718760,104.9
3260,2020,3,전체,전체,보건업 및 사회복지 서비스업,68202,540647036,58577377331,108.3
3261,2020,3,전체,전체,"예술, 스포츠 및 여가관련 서비스업",70642,302944159,40860673495,134.9
3262,2020,3,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",217787,457784809,62191104380,135.9
3263,2020,3,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,457,411195,61229973,148.9
3264,2020,3,전체,전체,국제 및 외국기관,256,61448776,6736925857,109.6
3265,2020,4,전체,전체,"농업, 임업 및 어업",1826648,1354505610,67343491793,49.7
3266,2020,4,전체,전체,광업,3552,133253576,15045220559,112.9
3267,2020,4,전체,전체,제조업,351144,20268034416,1867910065472,92.2
3268,2020,4,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",46575,539138444,61823725622,114.7
3269,2020,4,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",93034,978209506,95638784830,97.8
3270,2020,4,전체,전체,건설업,77687,287784054,35245830925,122.5
3271,2020,4,전체,전체,도매 및 소매업,608629,1410632296,158876689614,112.6
3272,2020,4,전체,전체,운수 및 창고업,165557,853964473,86975810623,101.8
3273,2020,4,전체,전체,숙박 및 음식점업,498558,1024651422,118968497670,116.1
3274,2020,4,전체,전체,정보통신업,212100,675723721,62366175989,92.3
3275,2020,4,전체,전체,금융 및 보험업,15692,116702704,13959754595,119.6
3276,2020,4,전체,전체,부동산업,1081120,2526490826,313553749344,124.1
3277,2020,4,전체,전체,"전문, 과학 및 기술 서비스업",32788,225879723,24943043582,110.4
3278,2020,4,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",80908,112134228,14258972501,127.2
3279,2020,4,전체,전체,"공공 행정, 국방 및 사회보장 행정",43331,433366745,50075827909,115.6
3280,2020,4,전체,전체,교육 서비스업,69436,532099812,52103633795,97.9
3281,2020,4,전체,전체,보건업 및 사회복지 서비스업,68180,481875899,49841527527,103.4
3282,2020,4,전체,전체,"예술, 스포츠 및 여가관련 서비스업",70409,267437837,35087992056,131.2
3283,2020,4,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",217407,407894688,51794948977,127.0
3284,2020,4,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,456,398369,54014288,135.6
3285,2020,4,전체,전체,국제 및 외국기관,256,57655665,5974546984,103.6
3286,2020,5,전체,전체,"농업, 임업 및 어업",1762685,1217184713,60498536596,49.7
3287,2020,5,전체,전체,광업,3548,120514495,13945830651,115.7
3288,2020,5,전체,전체,제조업,351131,19336613970,1794575014339,92.8
3289,2020,5,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",47187,581087617,62743365871,108.0
3290,2020,5,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",93169,966637760,94894343523,98.2
3291,2020,5,전체,전체,건설업,78013,254302802,32643133196,128.4
3292,2020,5,전체,전체,도매 및 소매업,606679,1413633769,158899557217,112.4
3293,2020,5,전체,전체,운수 및 창고업,166072,831217294,83653965073,100.6
3294,2020,5,전체,전체,숙박 및 음식점업,497885,1009462457,118099841224,117.0
3295,2020,5,전체,전체,정보통신업,212194,693298323,63471832581,91.6
3296,2020,5,전체,전체,금융 및 보험업,15675,108763921,13365753911,122.9
3297,2020,5,전체,전체,부동산업,1082784,2426024644,305940712151,126.1
3298,2020,5,전체,전체,"전문, 과학 및 기술 서비스업",32736,230088231,25225779106,109.6
3299,2020,5,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",80516,103894852,13676966183,131.6
3300,2020,5,전체,전체,"공공 행정, 국방 및 사회보장 행정",43504,395897589,47469121397,119.9
3301,2020,5,전체,전체,교육 서비스업,69280,460414385,47324337507,102.8
3302,2020,5,전체,전체,보건업 및 사회복지 서비스업,68154,438851848,47479402447,108.2
3303,2020,5,전체,전체,"예술, 스포츠 및 여가관련 서비스업",70124,265599378,34931391777,131.5
3304,2020,5,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",216942,365145635,48726188378,133.4
3305,2020,5,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,454,363667,51645988,142.0
3306,2020,5,전체,전체,국제 및 외국기관,257,56656795,6372896957,112.5
3307,2020,6,전체,전체,"농업, 임업 및 어업",1772148,1254516039,61036684177,48.7
3308,2020,6,전체,전체,광업,3569,122579393,17636552888,143.9
3309,2020,6,전체,전체,제조업,351498,19596481163,2288488941504,116.8
3310,2020,6,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",48292,595762822,76933354131,129.1
3311,2020,6,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",93274,987598883,116099514036,117.6
3312,2020,6,전체,전체,건설업,78994,264150164,38959586274,147.5
3313,2020,6,전체,전체,도매 및 소매업,605240,1609773725,207917396136,129.2
3314,2020,6,전체,전체,운수 및 창고업,166814,900604937,109561306705,121.7
3315,2020,6,전체,전체,숙박 및 음식점업,497806,1135614865,147573022423,129.9
3316,2020,6,전체,전체,정보통신업,213406,734044074,82508087793,112.4
3317,2020,6,전체,전체,금융 및 보험업,15670,126209081,17900788163,141.8
3318,2020,6,전체,전체,부동산업,1087324,2822219575,399454375963,141.5
3319,2020,6,전체,전체,"전문, 과학 및 기술 서비스업",32724,268206826,35406831219,132.0
3320,2020,6,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",80222,116451428,17210666819,147.8
3321,2020,6,전체,전체,"공공 행정, 국방 및 사회보장 행정",43697,440205617,61387223312,139.5
3322,2020,6,전체,전체,교육 서비스업,69214,561818682,69225820693,123.2
3323,2020,6,전체,전체,보건업 및 사회복지 서비스업,68133,482852785,61758542455,127.9
3324,2020,6,전체,전체,"예술, 스포츠 및 여가관련 서비스업",69957,307342930,44521115647,144.9
3325,2020,6,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",216656,368811784,55289903133,149.9
3326,2020,6,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,454,366527,57662165,157.3
3327,2020,6,전체,전체,국제 및 외국기관,256,68756718,7450591259,108.4
3328,2020,7,전체,전체,"농업, 임업 및 어업",1779096,1198614502,60969880576,50.9
3329,2020,7,전체,전체,광업,3556,123605876,18437448833,149.2
3330,2020,7,전체,전체,제조업,352193,20837758241,2472103819350,118.6
3331,2020,7,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",49422,645888765,85325672441,132.1
3332,2020,7,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",93279,1013032393,125656549340,124.0
3333,2020,7,전체,전체,건설업,79443,277873988,44118796844,158.8
3334,2020,7,전체,전체,도매 및 소매업,603875,1728562406,248312757324,143.7
3335,2020,7,전체,전체,운수 및 창고업,167590,972413452,121771683519,125.2
3336,2020,7,전체,전체,숙박 및 음식점업,497763,1271143159,185207225645,145.7
3337,2020,7,전체,전체,정보통신업,214686,760162675,94390579513,124.2
3338,2020,7,전체,전체,금융 및 보험업,15651,136489824,20626004844,151.1
3339,2020,7,전체,전체,부동산업,1091839,3112085175,475845072038,152.9
3340,2020,7,전체,전체,"전문, 과학 및 기술 서비스업",32707,288403540,39049937307,135.4
3341,2020,7,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",79976,125963866,20007472613,158.8
3342,2020,7,전체,전체,"공공 행정, 국방 및 사회보장 행정",43948,481442350,71786372770,149.1
3343,2020,7,전체,전체,교육 서비스업,69221,658662826,79353936383,120.5
3344,2020,7,전체,전체,보건업 및 사회복지 서비스업,68075,526499733,71212995816,135.3
3345,2020,7,전체,전체,"예술, 스포츠 및 여가관련 서비스업",69805,330798488,51191160808,154.8
3346,2020,7,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",216278,374927454,63262882389,168.7
3347,2020,7,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,450,376237,67128907,178.4
3348,2020,7,전체,전체,국제 및 외국기관,254,73393205,7866798814,107.2
3349,2020,8,전체,전체,"농업, 임업 및 어업",1786440,1430926259,71296950739,49.8
3350,2020,8,전체,전체,광업,3555,112204759,16850261091,150.2
3351,2020,8,전체,전체,제조업,353140,20803586903,2417291242662,116.2
3352,2020,8,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",49809,690535962,86411422755,125.1
3353,2020,8,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",95566,1050954563,127097286759,120.9
3354,2020,8,전체,전체,건설업,78670,291732279,45004157890,154.3
3355,2020,8,전체,전체,도매 및 소매업,602296,1882992224,262183482399,139.2
3356,2020,8,전체,전체,운수 및 창고업,168008,1061724578,127251394606,119.9
3357,2020,8,전체,전체,숙박 및 음식점업,497767,1467416790,205591579660,140.1
3358,2020,8,전체,전체,정보통신업,216073,787894764,95949870726,121.8
3359,2020,8,전체,전체,금융 및 보험업,15626,144693712,21288811584,147.1
3360,2020,8,전체,전체,부동산업,1096113,3398759792,502664840842,147.9
3361,2020,8,전체,전체,"전문, 과학 및 기술 서비스업",32795,316384076,41389914343,130.8
3362,2020,8,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",79604,135172831,20766132877,153.6
3363,2020,8,전체,전체,"공공 행정, 국방 및 사회보장 행정",43724,520873632,75929017129,145.8
3364,2020,8,전체,전체,교육 서비스업,69162,676788442,74666212377,110.3
3365,2020,8,전체,전체,보건업 및 사회복지 서비스업,68063,590645596,75998787348,128.7
3366,2020,8,전체,전체,"예술, 스포츠 및 여가관련 서비스업",69543,378366653,54493580210,144.0
3367,2020,8,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",215974,404145904,65943628675,163.2
3368,2020,8,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,447,405248,69957803,172.6
3369,2020,8,전체,전체,국제 및 외국기관,255,82992957,8737516585,105.3
3370,2020,9,전체,전체,"농업, 임업 및 어업",1794430,1533353944,74820994328,48.8
3371,2020,9,전체,전체,광업,3551,125612321,15239194258,121.3
3372,2020,9,전체,전체,제조업,353798,21325402096,2017882999015,94.6
3373,2020,9,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",50819,730673342,77710106721,106.4
3374,2020,9,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",96359,1031545926,107413777554,104.1
3375,2020,9,전체,전체,건설업,79038,289732628,39747597612,137.2
3376,2020,9,전체,전체,도매 및 소매업,600745,1827431417,222195026729,121.6
3377,2020,9,전체,전체,운수 및 창고업,168647,999205657,103157059581,103.2
3378,2020,9,전체,전체,숙박 및 음식점업,497562,1392824146,176039474681,126.4
3379,2020,9,전체,전체,정보통신업,217391,756254429,77979430045,103.1
3380,2020,9,전체,전체,금융 및 보험업,15612,140745577,17869698164,127.0
3381,2020,9,전체,전체,부동산업,1098998,3232799902,425738644280,131.7
3382,2020,9,전체,전체,"전문, 과학 및 기술 서비스업",32874,285650711,31647064175,110.8
3383,2020,9,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",79273,130593419,17764192781,136.0
3384,2020,9,전체,전체,"공공 행정, 국방 및 사회보장 행정",43630,495810971,65424999865,132.0
3385,2020,9,전체,전체,교육 서비스업,69101,647543591,69413184296,107.2
3386,2020,9,전체,전체,보건업 및 사회복지 서비스업,68029,550911083,62641871161,113.7
3387,2020,9,전체,전체,"예술, 스포츠 및 여가관련 서비스업",69284,313927255,42169074011,134.3
3388,2020,9,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",215617,390635077,58776265808,150.5
3389,2020,9,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,445,405119,63557211,156.9
3390,2020,9,전체,전체,국제 및 외국기관,254,81130895,8650169080,106.6
3391,2020,10,전체,전체,"농업, 임업 및 어업",1798270,1163025280,59889381648,51.5
3392,2020,10,전체,전체,광업,3546,122942681,14049390181,114.3
3393,2020,10,전체,전체,제조업,354125,20053277746,1830251745190,91.3
3394,2020,10,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",51830,683002712,72337198923,105.9
3395,2020,10,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",96564,1011515899,98276055288,97.2
3396,2020,10,전체,전체,건설업,79566,241391235,31553344981,130.7
3397,2020,10,전체,전체,도매 및 소매업,598922,1430945722,158370463531,110.7
3398,2020,10,전체,전체,운수 및 창고업,169236,883918432,86320855514,97.7
3399,2020,10,전체,전체,숙박 및 음식점업,496614,1023598657,118508911422,115.8
3400,2020,10,전체,전체,정보통신업,218747,710231299,64509901197,90.8
3401,2020,10,전체,전체,금융 및 보험업,15588,107693820,13173962049,122.3
3402,2020,10,전체,전체,부동산업,1100618,2458486717,307894105032,125.2
3403,2020,10,전체,전체,"전문, 과학 및 기술 서비스업",32926,244013823,26409110503,108.2
3404,2020,10,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",78896,100108494,13188289566,131.7
3405,2020,10,전체,전체,"공공 행정, 국방 및 사회보장 행정",43772,376311186,47381406579,125.9
3406,2020,10,전체,전체,교육 서비스업,68889,496647087,48704509937,98.1
3407,2020,10,전체,전체,보건업 및 사회복지 서비스업,68009,419738424,45975083544,109.5
3408,2020,10,전체,전체,"예술, 스포츠 및 여가관련 서비스업",68897,272515966,34703020281,127.3
3409,2020,10,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",215089,354648370,45788323176,129.1
3410,2020,10,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,444,332456,48986417,147.3
3411,2020,10,전체,전체,국제 및 외국기관,253,60788119,6772804276,111.4
3412,2020,11,전체,전체,"농업, 임업 및 어업",2353162,1579021680,72731320799,46.1
3413,2020,11,전체,전체,광업,3894,158311570,20786918609,131.3
3414,2020,11,전체,전체,제조업,357543,20689054913,2331216288603,112.7
3415,2020,11,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",53487,656957637,86370774714,131.5
3416,2020,11,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",96677,1019985334,117550131175,115.2
3417,2020,11,전체,전체,건설업,80684,279509263,38967354307,139.4
3418,2020,11,전체,전체,도매 및 소매업,597667,1438949722,182608987654,126.9
3419,2020,11,전체,전체,운수 및 창고업,171294,910334520,106820161920,117.3
3420,2020,11,전체,전체,숙박 및 음식점업,502649,1089206900,138009915872,126.7
3421,2020,11,전체,전체,정보통신업,223544,726592818,79420905540,109.3
3422,2020,11,전체,전체,금융 및 보험업,15825,116034723,16122887337,138.9
3423,2020,11,전체,전체,부동산업,1104268,2602356827,361916936310,139.1
3424,2020,11,전체,전체,"전문, 과학 및 기술 서비스업",33089,255955426,33047344792,129.1
3425,2020,11,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",78615,110186738,15687442498,142.4
3426,2020,11,전체,전체,"공공 행정, 국방 및 사회보장 행정",44117,419702299,56068301422,133.6
3427,2020,11,전체,전체,교육 서비스업,70471,674623550,73971573072,109.6
3428,2020,11,전체,전체,보건업 및 사회복지 서비스업,68506,483384531,58071199129,120.1
3429,2020,11,전체,전체,"예술, 스포츠 및 여가관련 서비스업",69203,314805097,44109674931,140.1
3430,2020,11,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",217918,373955538,56539604698,151.2
3431,2020,11,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,443,368513,55239180,149.9
3432,2020,11,전체,전체,국제 및 외국기관,252,56659837,6243709519,110.2
3433,2020,12,전체,전체,"농업, 임업 및 어업",1873957,1528208862,75915824676,49.7
3434,2020,12,전체,전체,광업,3866,167899412,22369177972,133.2
3435,2020,12,전체,전체,제조업,358299,22046334162,2508030908452,113.8
3436,2020,12,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",54626,736534340,97265904014,132.1
3437,2020,12,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",96512,1048110989,125589709019,119.8
3438,2020,12,전체,전체,건설업,81027,354837002,50092051414,141.2
3439,2020,12,전체,전체,도매 및 소매업,596317,1590362295,216103243350,135.9
3440,2020,12,전체,전체,운수 및 창고업,171949,1022243010,119749066465,117.1
3441,2020,12,전체,전체,숙박 및 음식점업,502034,1198113418,163435177279,136.4
3442,2020,12,전체,전체,정보통신업,225163,742182217,87585484952,118.0
3443,2020,12,전체,전체,금융 및 보험업,15838,139966381,19722659522,140.9
3444,2020,12,전체,전체,부동산업,1111410,3072771046,441752586801,143.8
3445,2020,12,전체,전체,"전문, 과학 및 기술 서비스업",33092,289419724,37483893565,129.5
3446,2020,12,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",78526,132640081,19125111825,144.2
3447,2020,12,전체,전체,"공공 행정, 국방 및 사회보장 행정",44262,530842253,71617574029,134.9
3448,2020,12,전체,전체,교육 서비스업,70558,932157501,96878609191,103.9
3449,2020,12,전체,전체,보건업 및 사회복지 서비스업,68492,594216033,71981203721,121.1
3450,2020,12,전체,전체,"예술, 스포츠 및 여가관련 서비스업",69007,348891710,50089434980,143.6
3451,2020,12,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",217656,476909234,69342844774,145.4
3452,2020,12,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,441,399327,63760395,159.7
3453,2020,12,전체,전체,국제 및 외국기관,252,67256201,7247093029,107.8
3454,2021,1,전체,전체,"농업, 임업 및 어업",1798622,1890678207,86260706792,45.6
3455,2021,1,전체,전체,광업,3846,151939620,20168292147,132.7
3456,2021,1,전체,전체,제조업,359060,22512202618,2479914075175,110.2
3457,2021,1,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",55595,747430069,90274042500,120.8
3458,2021,1,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",96372,1096808136,125632436649,114.5
3459,2021,1,전체,전체,건설업,80717,430332304,55842956835,129.8
3460,2021,1,전체,전체,도매 및 소매업,594727,1804031011,230837242269,128.0
3461,2021,1,전체,전체,운수 및 창고업,172386,1030060419,122408937220,118.8
3462,2021,1,전체,전체,숙박 및 음식점업,501204,1368767462,175267992643,128.0
3463,2021,1,전체,전체,정보통신업,225969,766236008,86831538511,113.3
3464,2021,1,전체,전체,금융 및 보험업,15835,164744525,21672909935,131.6
3465,2021,1,전체,전체,부동산업,1120206,3639865773,487514149601,133.9
3466,2021,1,전체,전체,"전문, 과학 및 기술 서비스업",33152,315020743,38920108752,123.5
3467,2021,1,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",78597,158337516,21108369926,133.3
3468,2021,1,전체,전체,"공공 행정, 국방 및 사회보장 행정",44682,635014970,79505397742,125.2
3469,2021,1,전체,전체,교육 서비스업,70775,1061896461,103101592172,97.1
3470,2021,1,전체,전체,보건업 및 사회복지 서비스업,68512,707002935,79435478352,112.4
3471,2021,1,전체,전체,"예술, 스포츠 및 여가관련 서비스업",68806,369744589,50370816859,136.2
3472,2021,1,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",217595,581084380,77276077569,133.0
3473,2021,1,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,438,460615,68187442,148.0
3474,2021,1,전체,전체,국제 및 외국기관,251,72415493,7680731668,106.1
3475,2021,2,전체,전체,"농업, 임업 및 어업",1799431,1802850513,83142703358,46.1
3476,2021,2,전체,전체,광업,3833,140648888,19224422599,136.7
3477,2021,2,전체,전체,제조업,359759,20479382769,2284078361543,111.5
3478,2021,2,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",56132,686141231,87165761941,127.0
3479,2021,2,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",96199,1018973931,117933004333,115.7
3480,2021,2,전체,전체,건설업,79955,402240496,53201741737,132.3
3481,2021,2,전체,전체,도매 및 소매업,593283,1698158548,220564040554,129.9
3482,2021,2,전체,전체,운수 및 창고업,172657,965812617,113498224421,117.5
3483,2021,2,전체,전체,숙박 및 음식점업,500393,1289041600,167749209768,130.1
3484,2021,2,전체,전체,정보통신업,226250,727683834,83088508210,114.2
3485,2021,2,전체,전체,금융 및 보험업,15834,151437835,20350599227,134.4
3486,2021,2,전체,전체,부동산업,1125960,3421861766,466985553468,136.5
3487,2021,2,전체,전체,"전문, 과학 및 기술 서비스업",33132,275993784,35077661775,127.1
3488,2021,2,전체,전체,"사업시설 관리, 사업 지원 및 임대 서비스업",78479,147936316,20097077301,135.8
3489,2021,2,전체,전체,"공공 행정, 국방 및 사회보장 행정",44873,590843468,75721296241,128.2
3490,2021,2,전체,전체,교육 서비스업,70899,893964865,91302429932,102.1
3491,2021,2,전체,전체,보건업 및 사회복지 서비스업,68532,643754948,73671309494,114.4
3492,2021,2,전체,전체,"예술, 스포츠 및 여가관련 서비스업",68649,358475954,49260272124,137.4
3493,2021,2,전체,전체,"협회 및 단체, 수리 및 기타 개인 서비스업",217417,559968411,75243997131,134.4
3494,2021,2,전체,전체,가구내고용활동및달리분류되지않은자가소비생산활동,437,450096,67470018,149.9
3495,2021,2,전체,전체,국제 및 외국기관,249,70703321,7662906048,108.4
3496,2021,3,전체,전체,"농업, 임업 및 어업",2354814,1483406819,69827357700,47.1
3497,2021,3,전체,전체,광업,3827,153371186,17393599613,113.4
3498,2021,3,전체,전체,제조업,359949,21810001869,1996669327003,91.5
3499,2021,3,전체,전체,"전기, 가스, 증기 및 공기 조절 공급업",56686,679881498,73748524257,108.5
3500,2021,3,전체,전체,"수도, 하수 및 폐기물 처리, 원료 재생업",95984,1013704967,101246799329,99.9
3501,2021,3,전체,전체,건설업,79971,325638988,41253162437,126.7
3502,2021,3,전체,전체,도매 및 소매업,591561,1446205377,174572990490,120.7
3503,2021,3,전체,전체,운수 및 창고업,172721,898947495,92534386577,102.9
3504,2021,3,전체,전체,숙박 및 음식점업,499739,1089694210,135380576533,124.2
3505,2021,3,전체,전체,정보통신업,225121,724265925,70711230322,97.6
